customer_id,subscription_duration,revenue,profit,ltv,total_transactions,is_returning_customer,age,year,month,transaction_type_REDUCTION,transaction_type_UPGRADE,transaction_type_initial,subscription_type_MAX,subscription_type_PRO,customer_gender_Male,customer_gender_Other,customer_country_Finland,customer_country_Norway,customer_country_Sweden,referral_type_Display,referral_type_Google Ads,referral_type_Organic Search,referral_type_Paid Search,referral_type_TV,referral_type_Unknown,referral_type_facebook,product_prd_2,churn_status_True
C7934,844.5,65,19.5,293.0,3,True,21,2020,5,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
C3431,12.0,33,9.9,76.0,2,True,49,2020,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
C7832,1431.0,65,19.5,130.0,2,True,29,2020,5,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True
C7406,844.5,33,9.9,132.0,2,True,21,2020,5,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
C7407,603.0,99,29.7,142.0,2,True,39,2020,5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
C7469,844.5,33,9.9,132.0,2,True,60,2020,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
C3739,844.5,33,9.9,132.0,2,True,39,2020,5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
C9867,844.5,33,9.9,118.0,2,True,21,2020,5,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
C7394,1581.0,99,29.7,142.0,2,True,29,2020,5,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
C7970,844.5,65,19.5,229.0,3,True,49,2020,5,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
C7482,1172.0,33,9.9,152.0,2,True,29,2020,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
C3344,844.5,65,19.5,205.0,3,True,39,2020,5,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False
C7480,1267.0,33,9.9,152.0,2,True,39,2020,5,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True
C6640,844.5,33,9.9,152.0,2,True,29,2020,5,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
C3633,844.5,33,9.9,142.0,2,True,60,2020,5,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
C7503,1544.0,33,9.9,76.0,2,True,29,2020,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
C7410,834.0,33,9.9,66.0,2,True,49,2020,5,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
C3496,1047.0,65,19.5,130.0,2,True,49,2020,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
C3732,844.5,33,9.9,66.0,2,True,21,2020,5,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
C3646,1631.0,65,19.5,130.0,2,True,49,2020,5,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True
C9911,844.5,65,19.5,130.0,2,True,49,2020,5,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
C5822,300.0,33,9.9,142.0,2,True,60,2020,5,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
C5779,844.5,33,9.9,261.0,3,True,29,2020,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
C6890,844.5,65,19.5,130.0,2,True,29,2020,5,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
C6650,844.5,33,9.9,108.0,2,True,39,2020,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
C5766,844.5,33,9.9,241.0,3,True,49,2020,5,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
C9718,844.5,65,19.5,174.0,2,True,21,2020,5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
C5888,11.0,33,9.9,76.0,2,True,21,2020,5,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True
C5896,187.0,65,19.5,174.0,2,True,29,2020,5,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True
C8423,844.5,65,19.5,98.0,2,True,29,2020,5,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
C3565,774.0,65,19.5,174.0,2,True,21,2020,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True
C7807,844.5,65,19.5,98.0,2,True,21,2020,5,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
C3569,844.5,33,9.9,98.0,2,True,21,2020,5,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
C3526,844.5,65,19.5,164.0,2,True,60,2020,5,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False
C3730,844.5,33,9.9,108.0,2,True,60,2020,5,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
C7965,1370.0,65,19.5,161.0,3,True,60,2020,5,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
C8425,844.5,65,19.5,184.0,2,True,21,2020,5,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
C3731,844.5,33,9.9,33.0,1,False,21,2020,5,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
C3404,1485.0,33,9.9,152.0,2,True,39,2020,5,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
C5805,844.5,99,29.7,174.0,2,True,49,2020,5,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
C6647,844.5,33,9.9,108.0,2,True,21,2020,5,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
C5960,844.5,65,19.5,140.0,2,True,60,2020,5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
C5811,844.5,33,9.9,98.0,2,True,21,2020,5,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
C3356,138.0,99,29.7,164.0,2,True,60,2020,5,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
C3193,1569.0,65,19.5,130.0,2,True,49,2020,5,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True
C7432,133.0,33,9.9,173.0,3,True,29,2020,5,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
C8818,1475.0,65,19.5,98.0,2,True,29,2020,5,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
C3813,292.0,33,9.9,141.0,3,True,60,2020,5,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
C8155,367.0,33,9.9,132.0,2,True,49,2020,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
C9081,844.5,65,19.5,140.0,2,True,49,2020,5,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
C4699,844.5,65,19.5,140.0,2,True,21,2020,5,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
C7022,844.5,65,19.5,298.0,4,True,39,2020,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
C4715,844.5,99,29.7,164.0,2,True,60,2020,5,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
C4735,844.5,33,9.9,118.0,2,True,49,2020,5,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
C6159,1315.0,33,9.9,33.0,1,False,21,2020,5,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
C5299,844.5,65,19.5,283.0,3,True,29,2020,5,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False
C4779,678.0,33,9.9,152.0,2,True,60,2020,5,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
C7154,806.0,99,29.7,198.0,4,True,21,2020,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
C4795,844.5,65,19.5,173.0,3,True,21,2020,5,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
C4800,547.0,65,19.5,239.0,3,True,60,2020,5,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True
C4802,1377.0,33,9.9,33.0,1,False,49,2020,5,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
C9012,844.5,99,29.7,249.0,3,True,21,2020,5,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
C5268,844.5,65,19.5,239.0,3,True,21,2020,5,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
C9090,844.5,33,9.9,152.0,2,True,21,2020,5,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
C6776,844.5,65,19.5,174.0,2,True,29,2020,5,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
C9103,844.5,65,19.5,164.0,2,True,49,2020,5,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
C6343,844.5,33,9.9,261.0,3,True,21,2020,5,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
C9191,844.5,33,9.9,258.0,4,True,21,2020,5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
C4520,844.5,65,19.5,140.0,2,True,39,2020,5,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False
C5412,844.5,33,9.9,98.0,2,True,49,2020,5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
C4554,844.5,99,29.7,174.0,2,True,49,2020,5,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
C9156,339.0,33,9.9,241.0,3,True,21,2020,5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True
C7176,656.0,65,19.5,140.0,2,True,29,2020,5,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
C7005,844.5,65,19.5,184.0,2,True,29,2020,5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
C5266,1031.0,65,19.5,249.0,3,True,39,2020,5,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
C4588,1625.0,33,9.9,66.0,2,True,60,2020,5,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
C5943,844.5,65,19.5,174.0,2,True,60,2020,5,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
C5356,393.0,65,19.5,108.0,2,True,49,2020,5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
C8250,844.5,99,29.7,175.0,3,True,49,2020,5,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
C6353,418.0,65,19.5,140.0,2,True,21,2020,5,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
C9964,844.5,33,9.9,271.0,3,True,29,2020,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
C7859,844.5,33,9.9,108.0,2,True,49,2020,5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
C9108,573.0,99,29.7,241.0,3,True,39,2020,5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
C8680,844.5,33,9.9,193.0,3,True,60,2020,5,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
C4500,90.0,65,19.5,205.0,3,True,21,2020,5,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True
C7904,844.5,33,9.9,66.0,2,True,49,2020,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
C7136,437.0,99,29.7,174.0,2,True,39,2020,5,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True
C8883,844.5,65,19.5,239.0,3,True,21,2020,5,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
C5039,844.5,33,9.9,76.0,2,True,29,2020,5,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
C6218,844.5,33,9.9,271.0,3,True,21,2020,5,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
C5044,844.5,99,29.7,259.0,3,True,60,2020,5,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
C5054,844.5,99,29.7,164.0,2,True,60,2020,5,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
C5060,844.5,99,29.7,174.0,2,True,29,2020,5,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
C8857,1077.0,33,9.9,76.0,2,True,21,2020,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
C5067,844.5,33,9.9,294.0,4,True,49,2020,5,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
C7879,535.0,65,19.5,184.0,2,True,29,2020,5,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True
C5080,1305.0,99,29.7,174.0,2,True,49,2020,5,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True
C5093,844.5,33,9.9,66.0,2,True,60,2020,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
C5096,844.5,33,9.9,98.0,2,True,21,2020,5,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
C6196,844.5,65,19.5,108.0,2,True,29,2020,5,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
C5107,570.0,33,9.9,132.0,2,True,29,2020,5,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
C5123,1326.0,99,29.7,164.0,2,True,29,2020,5,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
C5016,92.0,33,9.9,66.0,2,True,21,2020,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
C5198,844.5,33,9.9,109.0,3,True,39,2020,5,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
C4967,844.5,65,19.5,298.0,4,True,60,2020,5,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False
C8919,844.5,33,9.9,76.0,2,True,21,2020,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
C5251,844.5,65,19.5,184.0,2,True,60,2020,5,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
C6294,844.5,33,9.9,66.0,2,True,29,2020,5,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
C8167,844.5,65,19.5,229.0,3,True,39,2020,5,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
C8981,80.0,33,9.9,108.0,2,True,60,2020,5,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True
C4865,844.5,65,19.5,130.0,2,True,39,2020,5,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
C4867,844.5,33,9.9,118.0,2,True,49,2020,5,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
C8974,1109.0,99,29.7,132.0,2,True,21,2020,5,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
C6301,844.5,65,19.5,184.0,2,True,49,2020,5,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,False
C8757,844.5,33,9.9,142.0,2,True,21,2020,5,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
C8759,1358.0,33,9.9,76.0,2,True,60,2020,5,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True
C4912,1384.0,33,9.9,76.0,2,True,60,2020,5,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True
C8949,844.5,33,9.9,142.0,2,True,60,2020,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
C5236,844.5,33,9.9,66.0,2,True,49,2020,5,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
C8944,946.0,65,19.5,174.0,2,True,39,2020,5,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True
C6179,211.0,65,19.5,293.0,3,True,49,2020,5,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,True
C7693,844.5,99,29.7,198.0,4,True,60,2020,5,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
C6262,844.5,33,9.9,132.0,2,True,29,2020,5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
C6552,844.5,65,19.5,184.0,2,True,49,2020,5,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
C6379,844.5,99,29.7,142.0,2,True,49,2020,5,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
C5420,1486.0,65,19.5,239.0,3,True,39,2020,5,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True
C9490,844.5,33,9.9,152.0,2,True,49,2020,5,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
C8327,844.5,99,29.7,174.0,2,True,60,2020,5,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
C3973,844.5,99,29.7,142.0,2,True,29,2020,5,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
C9486,897.0,33,9.9,66.0,2,True,29,2020,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
C9479,1606.0,65,19.5,184.0,2,True,39,2020,5,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True
C3987,844.5,33,9.9,132.0,2,True,29,2020,5,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
C3988,1136.0,33,9.9,108.0,2,True,29,2020,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
C5644,1740.0,33,9.9,33.0,1,False,60,2020,5,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
C9437,707.0,65,19.5,98.0,2,True,29,2020,5,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
C5615,300.0,33,9.9,98.0,2,True,21,2020,5,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
C9428,1211.0,99,29.7,142.0,2,True,49,2020,5,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
C5614,1387.0,99,29.7,142.0,2,True,39,2020,5,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
C4074,1190.0,33,9.9,261.0,3,True,29,2020,5,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
C8551,844.5,99,29.7,142.0,2,True,21,2020,5,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
C6021,844.5,65,19.5,184.0,2,True,29,2020,5,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
C9492,615.0,65,19.5,98.0,2,True,39,2020,5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
C9495,1222.0,33,9.9,33.0,1,False,49,2020,5,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
C3952,844.5,65,19.5,174.0,2,True,21,2020,5,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False
C7574,844.5,65,19.5,131.0,3,True,21,2020,5,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
C3814,844.5,65,19.5,184.0,2,True,60,2020,5,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False
C6540,844.5,99,29.7,164.0,2,True,49,2020,5,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
C6536,952.0,65,19.5,130.0,2,True,21,2020,5,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True
C6535,1062.0,65,19.5,174.0,2,True,29,2020,5,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True
C6533,207.0,99,29.7,174.0,2,True,21,2020,5,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
C3862,446.0,33,9.9,142.0,2,True,21,2020,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
C7322,844.5,33,9.9,118.0,2,True,49,2020,5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
C9390,844.5,99,29.7,174.0,2,True,49,2020,5,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
C3864,844.5,65,19.5,273.0,3,True,60,2020,5,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
C9547,1040.0,33,9.9,118.0,2,True,39,2020,5,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
C8338,844.5,65,19.5,108.0,2,True,39,2020,5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
C5712,1345.0,65,19.5,130.0,2,True,21,2020,5,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
C9534,844.5,65,19.5,174.0,2,True,29,2020,5,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
C5987,844.5,33,9.9,152.0,2,True,39,2020,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
C8043,385.0,33,9.9,66.0,2,True,60,2020,5,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
C3933,1770.0,65,19.5,130.0,2,True,39,2020,5,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True
C7318,844.5,99,29.7,132.0,2,True,60,2020,5,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
C9198,844.5,65,19.5,151.0,3,True,29,2020,5,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False
C5582,844.5,65,19.5,184.0,2,True,49,2020,5,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
C7599,844.5,99,29.7,142.0,2,True,60,2020,5,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
C4326,80.0,65,19.5,184.0,2,True,21,2020,5,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
C7761,760.0,65,19.5,184.0,2,True,39,2020,5,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
C4332,844.5,33,9.9,173.0,3,True,21,2020,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
C4333,844.5,99,29.7,142.0,2,True,21,2020,5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
C4346,844.5,99,29.7,174.0,2,True,21,2020,5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
C6090,844.5,33,9.9,76.0,2,True,21,2020,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
C4373,1228.0,65,19.5,130.0,2,True,60,2020,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
C6400,681.0,65,19.5,98.0,2,True,21,2020,5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True
C6397,844.5,99,29.7,175.0,3,True,21,2020,5,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
C6755,847.0,99,29.7,142.0,2,True,49,2020,5,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
C7198,844.5,99,29.7,164.0,2,True,49,2020,5,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
C9225,844.5,65,19.5,184.0,2,True,60,2020,5,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False
C6993,844.5,99,29.7,152.0,2,True,21,2020,5,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
C7187,844.5,99,29.7,132.0,2,True,29,2020,5,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
C4465,844.5,65,19.5,108.0,2,True,60,2020,5,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
C6867,844.5,65,19.5,174.0,2,True,49,2020,5,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False
C9296,844.5,33,9.9,118.0,2,True,21,2020,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
C5481,670.0,33,9.9,141.0,3,True,39,2020,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
C4284,844.5,33,9.9,66.0,2,True,21,2020,5,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
C5567,844.5,33,9.9,66.0,2,True,49,2020,5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
C4139,874.0,65,19.5,283.0,3,True,60,2020,5,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True
C9375,844.5,33,9.9,33.0,1,False,21,2020,5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
C9356,844.5,33,9.9,142.0,2,True,39,2020,5,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
C4178,844.5,33,9.9,66.0,2,True,39,2020,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
C5524,844.5,33,9.9,152.0,2,True,39,2020,5,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
C4199,1514.0,33,9.9,33.0,1,False,29,2020,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True
C6962,844.5,65,19.5,273.0,3,True,21,2020,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
C9345,844.5,33,9.9,193.0,3,True,60,2020,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
C6056,1373.0,33,9.9,76.0,2,True,29,2020,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
C4219,844.5,33,9.9,142.0,2,True,49,2020,5,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
C5516,844.5,33,9.9,118.0,2,True,21,2020,5,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
C8615,844.5,65,19.5,130.0,2,True,49,2020,5,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
C5495,844.5,65,19.5,140.0,2,True,49,2020,5,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
C7241,844.5,33,9.9,66.0,2,True,39,2020,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
C6750,844.5,65,19.5,174.0,2,True,29,2020,5,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
C7771,844.5,33,9.9,203.0,3,True,21,2020,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
C8303,844.5,33,9.9,132.0,2,True,39,2020,5,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
C2448,844.5,33,9.9,33.0,1,False,29,2020,5,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
C2579,844.5,33,9.9,66.0,2,True,21,2020,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
C2549,1420.0,99,29.7,174.0,2,True,49,2020,5,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True
